<< ITALIA-RS >> |DUPLICATAS POR OP.FINAN./HIST.|08/01/15|09:28
Estab:|         1|a|         5|Período:|01/12/14|a|31/12/14|Op. Financ:|002|a|004
Hist:|    |a|zzzz|Moeda:|          |Pagador:|         0|a|       999
Ativ:|                              
Fornecedor|Pag|Depto|Est.|Doc.|Fatura/DP|Data Mov.|Port:|Valor
Op. Financeira:|002|Liquidacao Titulos  | - |0002|Liquidacao de Titulo
14179408000187  Auto Posto e Conve|  0|54100   |  1|     9576/01|09/12/14| 341|          12839,05
 4596456000206  Andebraz Mega Post|  0|41405   |  1|     9644/01|05/12/14| 341|           1796,92
 4596456000206  Andebraz Mega Post|  0|41405   |  1|     9644/01|05/12/14| 341|           1874,34
14179408000187  Auto Posto e Conve|  0|54100   |  1|     9659/01|23/12/14| 341|           7884,70
 4596456000206  Andebraz Mega Post|  0|41405   |  1|     9751/01|05/12/14| 341|           1895,76
 4596456000206  Andebraz Mega Post|  0|41405   |  1|     9751/01|05/12/14| 341|           1502,24
14179408000187  Auto Posto e Conve|  0|41401   |  1|     9830/01|30/12/14| 341|            570,92
14179408000187  Auto Posto e Conve|  0|41401   |  1|     9949/01|30/12/14| 341|            971,00
 5291418001000  Gp Pneus e Motos L|  0|54104   |  1|    11209/04|16/12/14|   1|           1269,33
61234985006498  Pneuac Comercial e|  0|54107   |  1|    11498/03|12/12/14|   1|            546,00
  539898000170  Sas Ind. e Com. de|  0|54104   |  1|    12208/04|15/12/14|   1|           1070,00
  736437000430  Rey do Vidro Ltda |  0|54104   |  1|    12420/01|08/12/14| 237|            740,00
 4596456000206  Andebraz Mega Post|  0|41405   |  1|    12594/01|05/12/14| 341|            765,00
 4596456000206  Andebraz Mega Post|  0|41405   |  1|    12597/01|05/12/14| 341|           1014,00
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12598/01|05/12/14| 341|            104,24
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12601/01|01/12/14| 341|            730,60
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12601/01|01/12/14| 341|           2464,00
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12611/01|01/12/14| 341|           2464,50
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12611/01|01/12/14| 341|           2464,00
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12611/01|01/12/14| 341|           2464,00
 4596456000206  Andebraz Mega Post|  0|41505   |  1|    12611/01|01/12/14| 341|           1733,40
 5291418001000  Gp Pneus e Motos L|  0|54107   |  1|    13093/03|18/12/14| 237|            546,00
10771837000198  Portabille Compone|  0|41801   |  1|    13218/01|24/12/14| 341|             76,48
  465899000118  Sul Cartonagem Ltd|  0|41802   |  1|    13369/01|08/12/14| 237|           1219,98
87795381000120  Industria de Estof|  0|54104   |  1|    13612/02|23/12/14|   1|            335,00
87795381000120  Industria de Estof|  0|54104   |  1|    13815/01|23/12/14|   1|            330,00
87795381000120  Industria de Estof|  0|54104   |  1|    14104/01|23/12/14|   1|            576,66
87795381000120  Industria de Estof|  0|54104   |  1|    14175/01|23/12/14|   1|            335,00
87795381000120  Industria de Estof|  0|54106   |  1|    14175/02|23/12/14|   1|            335,00
87795381000120  Industria de Estof|  0|54104   |  1|    14177/01|23/12/14|   1|            285,00
87795381000120  Industria de Estof|  0|54106   |  1|    14177/02|23/12/14|   1|            285,00
87795381000120  Industria de Estof|  0|41407   |  1|    14245/01|23/12/14|   1|            340,00
 5291418001000  Gp Pneus e Motos L|  0|54104   |  1|    16273/01|16/12/14|   1|           1415,00
11594757000177  Restaurante e Lanc|  0|51212   |  1|    16402/01|16/12/14| 341|            510,00
45987005013923  Dpaschoal Comercia|  0|54104   |  1|    17787/03|03/12/14| 341|            493,33
45987005013923  Dpaschoal Comercia|  0|54104   |  1|    18261/02|04/12/14| 237|            363,75
45987005013923  Dpaschoal Comercia|  0|54104   |  1|    18261/03|30/12/14| 341|            363,75
45987005013923  Dpaschoal Comercia|  0|54104   |  1|    18550/02|26/12/14| 341|            667,00
45987005013923  Dpaschoal Comercia|  0|54104   |  1|    18551/02|29/12/14| 341|            667,00
45987005013923  Dpaschoal Comercia|  0|41408   |  1|    18778/01|15/12/14| 237|            502,88
 8158399000145  H V R Distrib de S|  0|41801   |  1|    18918/01|24/12/14| 341|            846,72
45987005013923  Dpaschoal Comercia|  0|54107   |  1|    19128/01|30/12/14| 341|            320,00
11726521000732  Transrio Camin. On|  0|54104   |  1|    19194/02|04/12/14|   1|            342,22
11726521000732  Transrio Camin. On|  0|54104   |  1|    19257/02|09/12/14| 341|            376,44
 9477640000161  Qualyta Medicina e|  0|51110   |  3|    19316/01|18/12/14| 237|           1860,49
11726521000732  Transrio Camin. On|  0|54104   |  1|    19484/02|15/12/14|   1|             89,50
11726521000732  Transrio Camin. On|  0|54104   |  1|    19521/01|01/12/14| 341|            262,56
11726521000732  Transrio Camin. On|  0|54104   |  1|    19585/01|01/12/14| 341|            289,58
11726521000732  Transrio Camin. On|  0|54104   |  1|    19626/01|09/12/14| 341|            403,65
11726521000732  Transrio Camin. On|  0|41505   |  1|    19677/01|11/12/14|   1|            263,25
11726521000732  Transrio Camin. On|  0|41405   |  1|    19835/01|22/12/14| 341|            307,11
94345659000123  Plastiline Plastic|  0|41802   |  1|    19900/01|10/12/14| 237|           1017,90
 2558157000162  Telecomunicacoes d|  0|53115   |  2|    19993/01|11/12/14| 237|           1666,99
    3586227787  Wilton Santos Stra|  0|53203   |  5|    20141/06|16/12/14| 237|          13513,65
   45111294791  Marlene Strauch Se|  0|53203   |  5|    20142/06|16/12/14| 237|          13513,65
94345659000123  Plastiline Plastic|  0|53109   |  1|    20339/01|15/12/14|  33|            103,50
94345659000123  Plastiline Plastic|  0|53109   |  1|    20356/01|17/12/14|  33|            207,00
11773823000176  Restaurante e Chur|  0|51212   |  1|    23445/01|15/12/14| 341|           1348,50
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    23872/01|10/12/14|   1|            231,22
 2808957000275  Jazida Ackert     |  0|53203   |  1|    24574/01|01/12/14| 341|            131,47
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    25758/01|02/12/14| 341|            948,42
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    26002/01|12/12/14|   1|            152,39
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    26068/01|04/12/14| 237|            381,91
93527794000127  Bormana Comercio d|  0|41507   |  1|    26070/01|11/12/14|   1|            841,96
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    26169/01|05/12/14| 341|            139,42
 2518846000143  Finotoc Moveis Ltd|  0|41801   |  1|    26353/01|17/12/14| 341|            175,24
93527794000127  Bormana Comercio d|  0|41407   |  1|    26355/01|22/12/14| 341|            229,96
93527794000127  Bormana Comercio d|  0|41407   |  1|    26355/02|19/12/14| 341|            229,95
73321655000135  Sulforms Ind. e Co|  0|53110   |  1|    26495/01|26/12/14| 341|            586,00
27543735000118  Dex Extintores Ltd|  0|53109   |  5|    27435/02|23/12/14| 341|            385,00
89274591000107  Imunizadora Mendes|  0|53102   |  1|    28905/01|15/12/14|   1|            171,00
87820122000102  Paglioli Viagens e|  0|53303   |  1|    29730/01|22/12/14| 341|            204,19
87820122000102  Paglioli Viagens e|  0|53303   |  1|    29730/02|30/12/14| 341|            204,19
87820122000102  Paglioli Viagens e|  0|53303   |  1|    29746/01|29/12/14| 341|            268,47
 4740876000125  Cia Brasileira de |  1|41106   |  4|    30662/01|16/12/14|9999|           1050,00
11726521000147  Transrio Caminhoes|  0|41505   |  1|    33688/01|12/12/14|   1|            107,50
11726521000732  Transrio Camin. On|  0|54104   |  1|    34304/02|01/12/14| 341|            605,55
11726521000732  Transrio Camin. On|  0|54104   |  1|    34410/02|04/12/14|   1|            358,11
11726521000732  Transrio Camin. On|  0|54104   |  1|    34478/02|09/12/14| 341|            931,96
 5007043000112  Tintas Alessi Ltda|  0|53203   |  1|    34502/01|23/12/14| 341|           2238,98
 5007043000112  Tintas Alessi Ltda|  0|53203   |  1|    34502/01|23/12/14| 341|           3783,00
 5007043000112  Tintas Alessi Ltda|  0|53203   |  1|    34758/01|23/12/14| 341|           1544,02
 5007043000112  Tintas Alessi Ltda|  0|53203   |  1|    34758/01|23/12/14| 341|            704,63
11726521000732  Transrio Camin. On|  0|54104   |  1|    34861/02|26/12/14| 341|            502,98
11726521000732  Transrio Camin. On|  0|54104   |  1|    34932/01|01/12/14| 341|            564,18
11726521000732  Transrio Camin. On|  0|54104   |  1|    34987/01|01/12/14| 341|            723,55
11726521000732  Transrio Camin. On|  0|54106   |  1|    35046/01|01/12/14| 341|            429,53
11726521000732  Transrio Camin. On|  0|54104   |  1|    35122/01|09/12/14| 341|            548,30
 5977449000128  Zilda Dallagnol   |  0|51206   |  1|    35165/01|05/12/14| 237|            411,87
 5977449000128  Zilda Dallagnol   |  0|51206   |  1|    35166/01|05/12/14| 237|            572,85
11726521000732  Transrio Camin. On|  0|41507   |  1|    35180/01|11/12/14|   1|            553,53
11726521000732  Transrio Camin. On|  0|41407   |  1|    35392/01|22/12/14| 341|            278,59
93960268000156  Di Fratelli Ind de|  0|41801   |  1|    40340/01|10/12/14|   1|            470,35
93960268000156  Di Fratelli Ind de|  0|41801   |  1|    41515/01|10/12/14|   1|             57,18
93960268000156  Di Fratelli Ind de|  0|41801   |  1|    41515/01|11/12/14|   1|            100,00
 5903747000173  Konrad Caxias Come|  0|54106   |  1|    43019/01|22/12/14| 237|            400,00
 5903747000173  Konrad Caxias Come|  0|41407   |  1|    43351/01|26/12/14| 341|            323,40
 6255692000103  Nddigital S/A Soft|  0|53106   |  1|    44738/01|10/12/14| 237|           1900,00
 5423963000545  Oi Movel S/A      |  0|53115   |  1|    45945/01|15/12/14|   1|            408,55
 6255692000103  Nddigital S/A Soft|  0|53106   |  1|    45979/01|23/12/14| 341|           1520,00
 3385913000161  Automatech Sistema|  0|53109   |  1|    46651/01|12/12/14|   1|            471,50
 1823633000162  Posto Metropolitan|  0|54100   |  1|    49232/01|15/12/14| 237|           9940,74
 1823633000162  Posto Metropolitan|  0|54100   |  1|    49474/01|30/12/14| 341|           9777,58
87550315000190  Rede Pneu         |  0|41505   |  1|    50561/01|04/12/14| 341|            280,00
 4125812000890  Morelate Dist Auto|  0|54104   |  1|    50632/01|02/12/14| 341|            365,00
 4125812000890  Morelate Dist Auto|  0|41407   |  1|    51642/01|23/12/14| 341|            585,00
 4751365000109  Celmarthe Industri|  0|41801   |  2|    58973/01|01/12/14| 341|             99,25
 4751365000109  Celmarthe Industri|  0|41801   |  2|    58974/01|01/12/14| 341|             49,71
 4751365000109  Celmarthe Industri|  0|41801   |  2|    58975/01|01/12/14| 341|             38,49
 4751365000109  Celmarthe Industri|  0|41801   |  2|    59264/01|11/12/14|   1|            626,96
 4751365000109  Celmarthe Industri|  0|41801   |  2|    59270/01|08/12/14| 237|             24,65
 4751365000109  Celmarthe Industri|  0|41801   |  2|    59549/01|15/12/14|   1|            241,55
 4751365000109  Celmarthe Industri|  0|41801   |  2|    59550/01|15/12/14|   1|             33,11
 4751365000109  Celmarthe Industri|  0|41801   |  2|    59868/01|22/12/14| 341|            161,40
77969251000103  Auto Posto Pelanda|  0|41701   |  1|    61055/01|03/12/14| 237|           8900,00
14024944000103  Vila Vitoria Merca|  0|51220   |  5|    62826/01|04/12/14| 237|           1747,78
  467600000164  C L M Gestão Total|  0|51110   |  2|    63587/01|17/12/14| 341|           1190,33
33197260000158  Ind Com de Solv Ti|  0|41801   |  2|    63847/01|15/12/14|   1|              8,85
33197260000158  Ind Com de Solv Ti|  0|41801   |  2|    63847/02|23/12/14| 341|            147,43
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|    69408/04|08/12/14| 237|            378,00
 7473735000181  Ditrento Postos e |  0|41108   |  1|    70470/01|23/12/14| 341|            515,10
 7473735000181  Ditrento Postos e |  0|41108   |  1|    70470/02|26/12/14| 341|            515,10
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|    70491/03|23/12/14| 341|            321,30
33530486012569  Embratel          |  0|53115   |  2|    71315/01|04/12/14| 237|           1097,92
33000118000179  Telemar Norte Lest|  0|53115   |  3|    76845/01|26/12/14|   1|             82,29
33000118000179  Telemar Norte Lest|  0|53115   |  3|    77334/01|22/12/14| 341|            108,90
88623996000132  Irmaos Amalcaburio|  0|41505   |  1|    77397/01|04/12/14| 341|           2000,00
88623996000132  Irmaos Amalcaburio|  0|41505   |  1|    77397/01|04/12/14| 341|           1288,34
11414555000104  Suatrans Emergenci|  0|53102   |  1|    77507/01|17/12/14| 341|            713,14
33000118000179  Telemar Norte Lest|  0|53115   |  3|    79775/01|10/12/14| 341|             82,29
33000118000179  Telemar Norte Lest|  0|53115   |  3|    80342/01|10/12/14| 341|            816,80
61808507000160  Faixa Azul Materia|  0|53118   |  2|    80417/01|12/12/14|  35|             67,14
61808507000160  Faixa Azul Materia|  0|53118   |  2|    80611/01|29/12/14| 341|            230,48
66970229001139  Nextel Comunicacoe|  0|53115   |  3|    83760/01|11/12/14| 341|            391,75
 4680954000143  Vitoria Brasil Mer|  0|53102   |  5|    86871/01|04/12/14|   1|            330,47
 4680954000143  Vitoria Brasil Mer|  0|53102   |  5|    88489/01|08/12/14| 237|            276,90
90719238000164  Metadados Assessor|  0|53106   |  1|    94974/01|11/12/14|   1|           1000,18
61069373002408  Leo Madeiras Maqui|  0|41801   |  3|   103224/01|30/12/14| 341|             62,32
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   103661/01|05/12/14| 341|            440,22
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   104522/01|05/12/14| 341|            761,47
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   104744/01|05/12/14| 341|            664,38
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   106261/01|04/12/14| 237|            327,24
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   106745/01|10/12/14|   1|             83,49
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   106746/01|10/12/14|   1|            113,32
88670385000145  Moveis Bentec Ltda|  0|41801   |  1|   107915/01|02/12/14| 341|            112,87
88670385000145  Moveis Bentec Ltda|  0|41801   |  1|   108115/01|03/12/14| 341|            337,13
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   108245/01|29/12/14| 341|             46,48
88670385000145  Moveis Bentec Ltda|  0|41801   |  1|   108412/01|10/12/14|   1|             62,66
 5333226000128  Romanzza Moveis Lt|  0|41801   |  1|   108614/01|30/12/14| 341|            327,24
88670385000145  Moveis Bentec Ltda|  0|41801   |  1|   109161/01|24/12/14| 341|             77,30
88670385000145  Moveis Bentec Ltda|  0|41801   |  1|   109293/01|26/12/14| 341|              9,66
88670385000145  Moveis Bentec Ltda|  1|41801   |  1|   109584/01|29/12/14| 341|            156,91
39229844000144  Oswaldo Riscado de|  0|51212   |  4|   115810/01|08/12/14| 341|           1350,00
89042618000128  Dal Mobile Ltda   |  0|41801   |  1|   124526/01|15/12/14|   1|             97,90
89042618000128  Dal Mobile Ltda   |  0|41801   |  1|   124527/01|15/12/14|   1|            133,45
97201362000425  Renovadora de Pneu|  0|54104   |  1|   137121/06|02/12/14| 341|            652,15
97201362000425  Renovadora de Pneu|  0|54104   |  1|   137767/06|09/12/14| 341|            654,65
88191069000948  Stv Seguranca e Tr|  0|53204   |  1|   140990/01|09/12/14| 341|            913,83
97201362000425  Renovadora de Pneu|  0|54104   |  1|   142757/04|02/12/14| 341|            410,00
97201362000425  Renovadora de Pneu|  0|54107   |  1|   143533/04|10/12/14| 237|            341,25
97201362000425  Renovadora de Pneu|  0|54107   |  1|   143689/04|10/12/14| 237|            540,00
97201362000425  Renovadora de Pneu|  0|54104   |  1|   144545/04|29/12/14| 237|            397,50
97201362000425  Renovadora de Pneu|  0|54104   |  1|   144992/04|29/12/14| 237|            456,25
97201362000425  Renovadora de Pneu|  0|54107   |  1|   145900/03|01/12/14| 237|            432,50
97201362000425  Renovadora de Pneu|  0|54104   |  1|   146918/03|09/12/14| 341|            310,06
97201362000425  Renovadora de Pneu|  0|54104   |  1|   148937/02|23/12/14| 341|            603,27
97201362000425  Renovadora de Pneu|  0|54104   |  1|   150043/02|29/12/14| 237|            460,00
97201362000425  Renovadora de Pneu|  0|54104   |  1|   150808/02|29/12/14| 237|            351,25
97201362000425  Renovadora de Pneu|  0|54104   |  1|   151194/02|22/12/14| 237|            460,00
97201362000425  Renovadora de Pneu|  0|54104   |  1|   153924/01|15/12/14|   1|            425,00
77969251000103  Auto Posto Pelanda|  0|41501   |  1|   156083/01|03/12/14| 237|          13304,24
77969251000103  Auto Posto Pelanda|  0|41501   |  1|   156456/01|10/12/14| 341|          14932,32
77969251000103  Auto Posto Pelanda|  0|54100   |  1|   156625/01|18/12/14| 237|           6081,87
88645403000139  Circulo Operario C|  0|51110   |  1|   175337/01|30/12/14| 341|           2326,42
60672441000161  Piqueri Comer e Di|  0|54106   |  2|   192478/02|08/12/14| 237|            401,57
60672441000161  Piqueri Comer e Di|  0|54104   |  2|   192478/03|30/12/14| 341|            401,57
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   197528/04|10/12/14| 237|           1253,12
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   200548/03|08/12/14| 237|            368,56
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   203175/02|01/12/14| 341|            695,92
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   203175/03|26/12/14| 341|            695,92
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   203179/03|23/12/14| 341|            347,80
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   205930/02|15/12/14|   1|            117,84
61100202000108  Cofipe Veiculos Lt|  0|54104   |  2|   206040/02|22/12/14| 341|            172,10
93993731000166  Cinex Industria do|  0|41801   |  1|   206769/01|23/12/14| 341|             74,13
61100202000108  Cofipe Veiculos Lt|  0|41407   |  2|   209869/01|29/12/14| 341|            494,88
61100202000108  Cofipe Veiculos Lt|  0|53118   |  2|   212064/01|17/12/14|  35|             57,00
 9110913000135  Trucks Control Ser|  0|41509   |  1|   239809/01|03/12/14| 341|           1175,74
94062437000101  Lubritec Distr de |  0|54100   |  1|   242076/02|09/12/14| 341|            609,06
94062437000101  Lubritec Distr de |  0|54104   |  1|   242079/02|04/12/14| 237|            552,22
94062437000101  Lubritec Distr de |  0|54100   |  1|   247324/01|10/12/14| 237|            552,22
 9110913000135  Trucks Control Ser|  0|41509   |  1|   255115/01|30/12/14| 341|           1175,74
28152650000171  Espirito Santo Cen|  0|53116   |  5|   258117/01|03/12/14|   1|           2115,21
62173620001909  Serasa S/A        |  0|51218   |  1|   264425/01|11/12/14| 237|           1155,96
62173620001909  Serasa S/A        |  0|51218   |  1|   269352/01|10/12/14| 341|            561,20
62173620001909  Serasa S/A        |  0|51218   |  1|   270815/01|26/12/14| 341|            783,88
89962294000146  Fabrica de Moveis |  0|41801   |  1|   282250/01|02/12/14| 341|           1241,75
89962294000146  Fabrica de Moveis |  0|41801   |  2|   282653/01|05/12/14| 237|           1435,08
89962294000146  Fabrica de Moveis |  0|41801   |  1|   283246/01|01/12/14| 341|            223,43
89962294000146  Fabrica de Moveis |  0|41801   |  1|   283249/01|01/12/14| 341|            389,25
89962294000146  Fabrica de Moveis |  0|41801   |  1|   283250/01|01/12/14| 341|            229,15
89962294000146  Fabrica de Moveis |  0|41801   |  1|   283939/01|05/12/14| 341|            305,14
89962294000146  Fabrica de Moveis |  0|41801   |  1|   284061/01|12/12/14| 237|            987,75
89962294000146  Fabrica de Moveis |  0|41801   |  2|   284345/01|05/12/14| 341|            171,26
89962294000146  Fabrica de Moveis |  0|41801   |  1|   284732/01|08/12/14| 237|            264,84
89962294000146  Fabrica de Moveis |  0|41801   |  1|   284738/01|08/12/14| 237|            279,97
89962294000146  Fabrica de Moveis |  0|41801   |  2|   285170/01|09/12/14| 341|            286,20
89962294000146  Fabrica de Moveis |  0|41801   |  1|   285180/01|16/12/14| 341|            977,70
89962294000146  Fabrica de Moveis |  0|41801   |  2|   285185/01|01/12/14| 341|            115,14
89962294000146  Fabrica de Moveis |  0|41801   |  1|   285546/01|12/12/14|   1|            214,24
89962294000146  Fabrica de Moveis |  0|41801   |  1|   286183/01|08/12/14| 237|             59,03
89962294000146  Fabrica de Moveis |  0|41801   |  1|   286320/01|08/12/14| 237|             84,05
89962294000146  Fabrica de Moveis |  0|41801   |  1|   286673/01|11/12/14| 237|            105,60
89962294000146  Fabrica de Moveis |  0|41801   |  1|   287115/01|22/12/14| 341|            380,75
89962294000146  Fabrica de Moveis |  0|41801   |  1|   287298/01|23/12/14| 341|            422,09
89962294000146  Fabrica de Moveis |  0|41801   |  1|   287301/01|23/12/14| 341|            231,51
89962294000146  Fabrica de Moveis |  0|41801   |  1|   287546/01|23/12/14| 341|            391,52
89962294000146  Fabrica de Moveis |  0|41801   |  1|   287881/01|18/12/14|   1|            128,87
89962294000146  Fabrica de Moveis |  0|41801   |  1|   288304/01|26/12/14| 341|            583,69
89962294000146  Fabrica de Moveis |  0|41801   |  1|   288642/01|30/12/14| 341|            167,47
89962294000146  Fabrica de Moveis |  0|41801   |  1|   288644/01|30/12/14| 341|            407,79
89962294000146  Fabrica de Moveis |  0|41801   |  1|   288676/01|30/12/14| 341|            224,14
89962294000146  Fabrica de Moveis |  0|41801   |  1|   288711/01|22/12/14| 341|             70,20
89962294000146  Fabrica de Moveis |  0|41801   |  1|   289301/01|26/12/14| 341|             98,57
89962294000146  Fabrica de Moveis |  0|41801   |  1|   289316/01|26/12/14| 341|            195,69
89962294000146  Fabrica de Moveis |  0|41801   |  1|   290001/01|29/12/14| 341|             41,26
89962294000146  Fabrica de Moveis |  0|41801   |  2|   290451/01|29/12/14| 341|             60,70
89962294000146  Fabrica de Moveis |  1|41801   |  1|   290507/01|29/12/14| 341|            143,95
 2558157001720  Telefonica Brasil |  0|53115   |  1|   308905/01|12/12/14|   1|           5338,14
92607142000130  R e L Som E Alarme|  0|54104   |  1|   416866/02|23/12/14| 341|            665,00
 2403281000159  Samp Assistencia M|  0|51110   |  5|   447969/01|15/12/14| 237|            451,62
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   467753/01|01/12/14| 341|            172,27
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468586/01|08/12/14| 237|             66,06
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468767/01|08/12/14| 237|             79,35
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468768/01|08/12/14| 237|             38,77
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468769/01|08/12/14| 237|             59,01
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468770/01|08/12/14| 237|             91,58
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   468935/01|10/12/14|   1|             93,73
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   470077/01|15/12/14|   1|             74,29
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   470458/01|17/12/14| 341|             11,24
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   470459/01|17/12/14| 341|             15,41
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   470460/01|17/12/14| 341|             15,41
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   471408/01|22/12/14| 341|             76,62
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   471796/01|24/12/14| 341|             52,02
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472601/01|29/12/14| 341|             72,05
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472808/01|29/12/14| 341|             69,43
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472809/01|29/12/14| 341|             14,67
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472810/01|29/12/14| 341|             69,57
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   472811/01|29/12/14| 341|            300,72
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472812/01|29/12/14| 341|              7,74
87548814000143  Moveis Carraro Ltd|  1|41801   |  1|   472813/01|29/12/14| 341|             64,25
87548814000143  Moveis Carraro Ltd|  0|41801   |  1|   473395/01|30/12/14| 341|              3,93
66970229001139  Nextel Comunicacoe|  0|53115   |  3|   478748/01|11/12/14| 341|           3400,89
76535764000224  Brasil Telecom S. |  0|53115   |  1|   667909/01|08/12/14| 237|           1736,75
 5849430000104  Roni da Silva Chav|  0|54104   |  1|   690925/01|04/12/14| 237|            214,16
 5849430000104  Roni da Silva Chav|  0|54104   |  1|   690925/02|18/12/14| 237|            214,17
 5849430000104  Roni da Silva Chav|  0|54106   |  1|   695467/01|18/12/14| 237|            217,00
 5849430000104  Roni da Silva Chav|  0|41407   |  1|   699468/01|18/12/14| 237|            292,50
11614270000109  Valmorbida & Dedor|  0|54104   |  1|   715671/01|17/12/14| 237|            384,00
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   740076/01|01/12/14| 341|            697,95
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   742288/01|04/12/14| 237|            119,10
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   743281/01|02/12/14| 341|            138,07
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   743282/01|08/12/14| 237|            366,79
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   745555/01|05/12/14| 341|             42,63
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   745556/01|11/12/14| 237|            170,56
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   745557/01|11/12/14| 237|            289,06
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   748999/01|15/12/14| 237|             95,31
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   749000/01|12/12/14|   1|             14,39
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   749001/01|12/12/14|   1|            102,79
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   752677/01|19/12/14| 341|            100,70
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   752678/01|19/12/14| 341|             16,96
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   752679/01|19/12/14| 341|             29,53
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   755806/01|26/12/14| 341|             68,15
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   759370/01|30/12/14| 341|             62,86
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   759371/01|30/12/14| 341|            124,02
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   759372/01|30/12/14| 341|             32,93
87547170000179  Todeschini S/A Ind|  0|41801   |  1|   759373/01|30/12/14| 341|             62,21
66970229000671  Nextel            |  0|53115   |  1|   782014/01|11/12/14| 341|             62,50
 2016439000138  R G e - Rio Grande|  0|53116   |  1|   939645/01|17/12/14| 341|           2118,49
 2016439000138  R G e - Rio Grande|  0|53116   |  1|   946356/01|16/12/14|   1|            653,64
94616059000314  Bivel Veiculos Ltd|  0|54104   |  1|  1071727/01|18/12/14| 237|            631,00
33000118000179  Telemar Norte Lest|  0|53115   |  3|  1137944/01|11/12/14| 341|            335,78
 2017451000167  Italinea Industria|  0|41801   |  4|  1226184/01|19/12/14| 341|              7,90
 2017451000167  Italinea Industria|  0|41801   |  1|  1226188/01|19/12/14| 341|             36,50
 2017451000167  Italinea Industria|  0|41801   |  1|  1226189/01|19/12/14| 341|              9,46
10336846000150  Global 5 Engenhari|  0|51218   |  1|  1227273/01|12/12/14|   1|           2626,46
 2017451000167  Italinea Industria|  0|41801   |  5|  1234198/01|04/12/14| 237|            375,67
 2017451000167  Italinea Industria|  0|41801   |  5|  1234199/01|04/12/14| 237|            209,98
90441460000148  Unicasa Industria |  0|41801   |  1|  1234277/01|01/12/14| 341|            246,07
